date,open,high,low,close,volume 
1685818800000,1891.36,1892.5,1882.33,1886.14,9833.6124
1685822400000,1886.13,1890.48,1884.58,1887.85,4735.014
1685826000000,1887.85,1889.68,1881.6,1889.16,6905.5678
1685829600000,1889.16,1892.43,1888.97,1891.37,3110.0104
1685833200000,1891.37,1892.42,1889.53,1892.06,2268.8531
1685836800000,1892.05,1892.82,1887.94,1887.97,4019.0772
1685840400000,1887.97,1892.9,1884.22,1890.39,5230.0487
1685844000000,1890.4,1895.03,1890.04,1894.57,3833.6444
1685847600000,1894.56,1894.87,1892.61,1894.09,3443.0963
1685851200000,1894.09,1896.14,1893.69,1894.55,3574.987
1685854800000,1894.56,1894.56,1890.87,1891.77,2358.6224
1685858400000,1891.76,1901.36,1891.08,1898.33,6614.0668
1685862000000,1898.34,1900.81,1898.33,1900.21,5323.7909
1685865600000,1900.21,1901.58,1898.61,1899.27,5405.5502
1685869200000,1899.26,1908.61,1899.26,1905.72,9333.5007
1685872800000,1905.72,1906.17,1903.49,1905.0,3774.4777
1685876400000,1904.99,1905.5,1902.3,1903.08,3278.8795
1685880000000,1903.07,1904.81,1901.41,1904.43,5389.9917
1685883600000,1904.43,1914.63,1903.06,1907.51,14262.1316
1685887200000,1907.52,1908.38,1900.0,1905.5,13258.2678
1685890800000,1905.51,1906.31,1901.53,1901.76,6183.3916
1685894400000,1901.76,1902.26,1896.17,1897.6,8300.7372
1685898000000,1897.6,1900.1,1897.11,1899.0,4597.8599
1685901600000,1899.01,1903.93,1899.0,1903.16,5142.7088
1685905200000,1903.16,1905.62,1902.62,1904.66,3056.2392
1685908800000,1904.66,1905.91,1903.79,1904.39,3190.9009
1685912400000,1904.38,1906.79,1901.21,1902.0,4651.8392
1685916000000,1902.01,1912.89,1899.09,1901.61,24824.8307
1685919600000,1901.61,1904.37,1885.0,1890.01,23634.3715
1685923200000,1890.0,1890.63,1875.67,1882.12,20148.8753
1685926800000,1882.12,1885.0,1875.45,1884.25,9549.5727
1685930400000,1884.25,1887.0,1868.8,1875.0,13725.0613
1685934000000,1875.0,1875.0,1866.62,1869.65,26529.8109
1685937600000,1869.64,1873.37,1865.5,1870.2,9449.9941
1685941200000,1870.2,1871.34,1861.76,1870.5,10900.7352
1685944800000,1870.5,1872.0,1869.25,1869.51,6389.2405
1685948400000,1869.51,1873.4,1868.74,1873.4,5248.9691
1685952000000,1873.4,1873.81,1869.19,1869.92,8234.5689
1685955600000,1869.92,1873.43,1868.66,1869.62,4837.8442
1685959200000,1869.61,1870.5,1863.77,1864.33,10155.994
1685962800000,1864.34,1870.62,1862.94,1869.51,8376.4347
1685966400000,1869.5,1870.5,1862.21,1864.8,14106.0528
1685970000000,1864.8,1869.77,1859.04,1867.47,14210.4416
1685973600000,1867.47,1871.2,1863.73,1867.99,11813.1293
1685977200000,1867.99,1868.5,1820.29,1820.6,82842.7039
1685980800000,1820.69,1823.9,1778.0,1813.24,124135.8143
1685984400000,1813.24,1818.61,1804.0,1816.59,68276.0838
1685988000000,1816.59,1816.6,1804.06,1806.97,24834.1284
1685991600000,1806.97,1809.29,1796.56,1806.49,26760.8547
1685995200000,1806.5,1808.5,1803.1,1804.99,10415.8041
1685998800000,1805.0,1807.05,1793.01,1807.02,18489.1479
1686002400000,1807.01,1809.8,1804.91,1807.17,9058.6863
1686006000000,1807.18,1815.88,1806.55,1810.5,16871.3203
1686009600000,1810.49,1812.0,1808.86,1810.91,9848.8574
1686013200000,1810.9,1811.35,1804.5,1805.32,10087.8117
1686016800000,1805.32,1813.76,1803.15,1813.55,11564.5699
1686020400000,1813.55,1813.56,1810.45,1811.8,5460.4116
1686024000000,1811.8,1818.9,1811.17,1818.26,6876.8941
1686027600000,1818.27,1819.18,1814.65,1816.08,8401.3978
1686031200000,1816.07,1817.0,1813.1,1813.22,6579.6802
1686034800000,1813.23,1817.28,1811.96,1813.35,6970.9864
1686038400000,1813.35,1816.83,1813.35,1815.82,6201.3174
1686042000000,1815.83,1820.51,1814.67,1817.0,7724.8657
1686045600000,1817.01,1822.6,1817.0,1818.42,6928.1217
1686049200000,1818.42,1818.98,1809.19,1813.32,12190.745
1686052800000,1813.33,1817.82,1797.18,1805.54,39468.6457
1686056400000,1805.54,1820.54,1797.9,1817.44,31875.9426
1686060000000,1817.44,1841.29,1817.43,1838.49,49041.06
1686063600000,1838.5,1846.48,1834.3,1842.22,25131.8921
1686067200000,1842.22,1869.78,1842.21,1863.66,42393.4711
1686070800000,1863.66,1887.74,1857.98,1875.11,53963.8315
1686074400000,1875.1,1878.21,1872.96,1874.75,18085.0964
1686078000000,1874.74,1898.29,1873.4,1891.82,31411.1805
1686081600000,1891.82,1895.5,1874.15,1876.58,62663.8677
1686085200000,1876.58,1881.0,1874.27,1879.67,10311.9524
1686088800000,1879.67,1884.39,1878.0,1882.62,8533.6143
1686092400000,1882.63,1888.21,1878.54,1884.64,19691.0042
1686096000000,1884.65,1897.8,1881.57,1885.61,30045.894
1686099600000,1885.61,1886.5,1878.05,1879.0,13285.8208
1686103200000,1879.0,1880.92,1874.11,1876.65,10394.0578
1686106800000,1876.65,1878.6,1871.59,1877.48,12442.1588
1686110400000,1877.47,1880.0,1876.53,1879.04,6538.3254
1686114000000,1879.03,1881.5,1877.56,1879.98,7855.7486
1686117600000,1879.97,1883.76,1876.38,1876.45,12156.7243
1686121200000,1876.44,1879.51,1874.62,1875.05,8873.2655
1686124800000,1875.05,1876.39,1872.77,1874.71,7815.3415
1686128400000,1874.7,1874.71,1850.28,1852.0,29093.6224
1686132000000,1852.01,1860.75,1842.57,1857.69,32275.6504
1686135600000,1857.69,1878.09,1856.87,1870.23,17206.0831
1686139200000,1870.23,1870.84,1860.84,1864.96,11826.9369
1686142800000,1864.96,1868.04,1857.35,1864.6,15781.1568
1686146400000,1864.6,1864.6,1838.83,1844.34,43228.0047
1686150000000,1844.34,1852.31,1835.13,1839.0,30781.4183
1686153600000,1839.0,1845.27,1832.71,1840.33,19834.9663
1686157200000,1840.32,1850.89,1835.73,1850.0,28090.4147
1686160800000,1850.01,1852.5,1848.05,1849.48,21502.3091
1686164400000,1849.47,1851.77,1847.36,1850.36,7639.7454
1686168000000,1850.37,1851.0,1839.0,1841.58,12079.774
1686171600000,1841.57,1844.28,1821.39,1822.64,22133.4808
1686175200000,1822.64,1834.26,1821.18,1829.72,21203.6013
1686178800000,1829.72,1833.48,1825.08,1832.13,7112.2055
1686182400000,1832.12,1838.29,1831.0,1835.52,8427.2887
1686186000000,1835.52,1839.92,1835.28,1838.49,6095.027
1686189600000,1838.49,1841.45,1837.05,1837.5,5046.7495
1686193200000,1837.5,1837.51,1828.31,1834.96,8618.7412
1686196800000,1834.97,1839.33,1834.64,1838.58,5486.9871
1686200400000,1838.58,1841.06,1836.43,1836.83,4845.0284
1686204000000,1836.83,1846.05,1833.0,1840.17,11388.1345
1686207600000,1840.17,1846.0,1839.26,1842.0,6815.8337
1686211200000,1842.0,1842.9,1840.65,1840.95,5747.4489
1686214800000,1840.95,1841.44,1838.28,1839.39,5346.4804
1686218400000,1839.38,1844.85,1838.19,1844.77,5408.3256
1686222000000,1844.76,1848.99,1842.86,1843.8,8572.3879
1686225600000,1843.79,1856.28,1840.92,1845.82,18865.4569
1686229200000,1845.82,1850.4,1837.86,1846.56,15413.1733
1686232800000,1846.56,1861.28,1844.0,1857.36,19860.6184
1686236400000,1857.35,1861.16,1853.47,1855.66,8929.966
1686240000000,1855.67,1856.24,1841.35,1845.74,11573.682
1686243600000,1845.75,1846.84,1841.86,1843.7,6230.4483
1686247200000,1843.71,1849.6,1842.15,1846.23,4139.1829
1686250800000,1846.22,1847.98,1844.69,1847.73,3983.9246
1686254400000,1847.73,1853.37,1846.58,1852.72,5569.2081
1686258000000,1852.71,1854.0,1849.91,1851.83,3884.4927
1686261600000,1851.83,1852.69,1847.09,1849.47,5585.6312
1686265200000,1849.46,1849.71,1844.92,1845.64,3436.268
1686268800000,1845.65,1846.87,1843.0,1843.79,3931.5091
1686272400000,1843.8,1849.02,1842.5,1842.81,6365.3702
1686276000000,1842.8,1844.34,1827.0,1835.75,26334.7711
1686279600000,1835.75,1838.64,1832.05,1838.23,7337.8644
1686283200000,1838.22,1841.31,1836.44,1838.07,4433.4445
1686286800000,1838.06,1839.73,1837.0,1839.45,4413.061
1686290400000,1839.45,1842.0,1837.09,1837.78,5121.8576
1686294000000,1837.79,1837.79,1831.25,1836.37,9593.2918
1686297600000,1836.37,1842.98,1834.52,1842.41,9118.7541
1686301200000,1842.4,1847.42,1841.17,1844.27,7073.7314
1686304800000,1844.27,1845.66,1842.5,1844.08,6199.271
1686308400000,1844.08,1845.02,1840.11,1843.79,6836.4835
1686312000000,1843.79,1854.41,1843.79,1851.83,13230.017
1686315600000,1851.84,1855.0,1847.4,1847.4,13396.3928
1686319200000,1847.4,1851.83,1842.5,1844.68,10989.9761
1686322800000,1844.68,1852.03,1839.75,1841.71,12080.0306
1686326400000,1841.71,1843.45,1838.48,1840.51,7196.8427
1686330000000,1840.51,1842.6,1837.17,1841.47,6177.6333
1686333600000,1841.47,1842.6,1836.27,1838.06,5648.062
1686337200000,1838.07,1840.35,1830.37,1830.86,11345.8235
1686340800000,1830.86,1837.11,1828.03,1837.1,7335.9075
1686344400000,1837.1,1839.83,1834.17,1836.87,6418.9359
1686348000000,1836.86,1838.49,1835.17,1838.48,4554.0506
1686351600000,1838.48,1841.15,1836.31,1840.37,3191.2435
1686355200000,1840.37,1840.45,1836.3,1837.29,5975.6968
1686358800000,1837.28,1844.99,1828.33,1835.7,14853.5656
1686362400000,1835.71,1839.27,1825.48,1829.5,15859.2076
1686366000000,1829.5,1831.33,1822.13,1827.17,13951.7601
1686369600000,1827.17,1829.84,1781.32,1788.2,85590.6259
1686373200000,1788.19,1790.73,1744.44,1751.19,92712.2993
1686376800000,1751.19,1760.99,1734.68,1744.11,64728.3872
1686380400000,1744.12,1745.29,1724.43,1731.78,67200.6551
1686384000000,1731.79,1743.16,1715.03,1740.25,59652.8463
1686387600000,1740.25,1740.8,1732.56,1738.96,16813.3114
1686391200000,1738.95,1744.0,1735.09,1743.82,12676.2452
1686394800000,1743.83,1749.56,1740.04,1747.95,12314.0302
1686398400000,1747.95,1747.96,1738.44,1739.69,10450.8825
1686402000000,1739.68,1745.69,1737.33,1743.47,9704.0781
1686405600000,1743.48,1747.48,1740.0,1744.12,10001.9293
1686409200000,1744.13,1744.35,1732.85,1737.39,11707.5457
1686412800000,1737.39,1740.49,1731.99,1733.02,15395.4274
1686416400000,1733.01,1773.03,1718.5,1760.17,67289.6754
1686420000000,1760.16,1762.14,1725.0,1733.48,28021.1753
1686423600000,1733.48,1745.17,1732.51,1744.48,8530.6878
1686427200000,1744.48,1747.74,1738.59,1742.79,10601.2109
1686430800000,1742.78,1745.85,1739.15,1744.62,4976.3592
1686434400000,1744.63,1757.58,1743.6,1753.89,8657.4683
1686438000000,1753.88,1754.99,1751.0,1751.53,4659.5989
1686441600000,1751.52,1752.35,1745.0,1745.72,8914.1164
1686445200000,1745.72,1751.98,1743.64,1749.49,7281.7474
1686448800000,1749.49,1750.15,1745.0,1749.56,7441.8795
1686452400000,1749.55,1752.46,1747.74,1751.55,7359.3172
1686456000000,1751.55,1757.19,1743.88,1754.01,8602.8133
1686459600000,1754.01,1759.76,1753.5,1756.66,6466.5491
1686463200000,1756.65,1759.43,1756.0,1756.53,5562.9579
1686466800000,1756.53,1756.72,1752.8,1752.92,5509.516
1686470400000,1752.92,1755.54,1747.36,1748.9,7955.1953
1686474000000,1748.9,1750.72,1745.15,1745.68,6720.0873
1686477600000,1745.68,1754.63,1745.17,1751.21,5968.3098
1686481200000,1751.22,1754.99,1750.11,1752.13,4459.2655
1686484800000,1752.14,1752.39,1746.53,1746.65,5900.5276
1686488400000,1746.64,1749.49,1738.72,1741.24,11409.1745
1686492000000,1741.23,1750.54,1740.44,1743.54,9320.0985
1686495600000,1743.54,1746.31,1740.35,1740.8,7245.2281
1686499200000,1740.8,1757.0,1739.76,1752.19,17249.7436
1686502800000,1752.18,1765.0,1751.57,1756.07,14432.0585
1686506400000,1756.08,1761.87,1754.5,1757.14,7333.685
1686510000000,1757.14,1768.26,1755.29,1762.27,10691.1642
1686513600000,1762.27,1778.25,1762.27,1769.85,16953.9631
1686517200000,1769.85,1771.0,1761.98,1763.59,6262.6624
1686520800000,1763.58,1764.43,1741.64,1753.86,21265.309
1686524400000,1753.87,1755.89,1746.76,1752.76,9650.8742
1686528000000,1752.77,1755.35,1744.02,1751.87,13599.1049
1686531600000,1751.88,1753.49,1743.33,1745.89,11132.9114
1686535200000,1745.89,1748.5,1720.11,1731.43,37121.1487
1686538800000,1731.43,1738.94,1730.03,1735.76,8986.9052
1686542400000,1735.76,1741.45,1735.0,1740.56,8036.4322
1686546000000,1740.55,1740.56,1736.02,1736.39,6078.2953
1686549600000,1736.4,1748.0,1736.1,1740.6,11256.6486
1686553200000,1740.6,1742.0,1732.77,1736.7,8176.8196
1686556800000,1736.7,1747.61,1734.28,1745.35,14132.163
1686560400000,1745.35,1759.33,1744.65,1748.45,19063.4933
1686564000000,1748.44,1755.0,1747.5,1748.14,14365.5178
1686567600000,1748.15,1748.55,1742.29,1745.6,7409.5511
1686571200000,1745.61,1747.25,1741.86,1747.09,8423.2101
1686574800000,1747.09,1747.1,1736.3,1739.47,12932.2931
1686578400000,1739.47,1744.21,1728.88,1738.14,16238.9628
1686582000000,1738.16,1738.16,1730.12,1731.87,15251.44
1686585600000,1731.86,1739.35,1726.7,1736.13,14838.4699
1686589200000,1736.13,1747.16,1720.0,1736.37,32285.1135
1686592800000,1736.37,1738.26,1730.42,1736.89,9294.6516
1686596400000,1736.89,1737.16,1727.66,1733.14,8983.8692
1686600000000,1733.15,1739.35,1730.22,1739.08,7302.6918
1686603600000,1739.08,1744.22,1738.06,1743.39,6910.3942
1686607200000,1743.38,1746.46,1740.7,1743.0,6491.2816
1686610800000,1743.01,1744.35,1740.52,1742.57,3821.113
1686614400000,1742.57,1750.4,1728.72,1732.85,15281.6886
1686618000000,1732.84,1748.0,1728.43,1740.72,11137.9966
1686621600000,1740.71,1756.0,1737.67,1753.5,15541.1736
1686625200000,1753.49,1754.43,1745.54,1747.37,7949.2178
1686628800000,1747.38,1748.54,1741.13,1747.81,5234.2987
1686632400000,1747.8,1752.71,1747.1,1749.37,5432.3509
1686636000000,1749.36,1753.26,1747.33,1748.85,5853.9214
1686639600000,1748.85,1752.49,1748.15,1748.27,4710.156
1686643200000,1748.28,1759.65,1746.94,1753.39,12465.2171
1686646800000,1753.38,1755.61,1747.1,1749.63,8278.1476
1686650400000,1749.63,1751.74,1747.42,1750.98,6257.156
1686654000000,1750.99,1755.29,1746.32,1753.81,13037.8316
1686657600000,1753.8,1770.13,1728.88,1741.89,63266.4444
1686661200000,1741.89,1746.26,1736.5,1738.69,18538.0094
1686664800000,1738.7,1741.0,1731.27,1740.02,16074.1604
1686668400000,1740.02,1740.03,1724.22,1730.18,22124.8974
1686672000000,1730.17,1739.33,1729.21,1738.35,9772.594
1686675600000,1738.35,1740.22,1734.19,1736.88,5845.9172
1686679200000,1736.88,1750.85,1735.0,1740.86,12889.5895
1686682800000,1740.87,1744.41,1739.15,1740.31,4313.1765
1686686400000,1740.31,1744.41,1736.58,1738.43,7552.6244
1686690000000,1738.42,1740.62,1736.19,1739.22,4444.3807
1686693600000,1739.21,1740.91,1733.36,1734.88,4403.4382
1686697200000,1734.89,1740.4,1734.88,1740.12,3863.6138
1686700800000,1740.12,1745.84,1738.26,1744.52,7910.4176
1686704400000,1744.52,1747.25,1741.69,1747.22,5013.8683
1686708000000,1747.21,1748.45,1744.43,1746.77,3719.2802
1686711600000,1746.77,1747.53,1744.12,1746.12,4444.5812
1686715200000,1746.11,1747.05,1741.63,1742.38,5336.3
1686718800000,1742.38,1742.71,1737.0,1738.57,7573.3813
1686722400000,1738.57,1741.34,1737.87,1741.0,4022.0717
1686726000000,1741.01,1742.55,1738.75,1741.29,5841.7585
1686729600000,1741.28,1746.33,1740.9,1744.17,5055.3155
1686733200000,1744.18,1747.42,1743.27,1745.11,5592.9712
1686736800000,1745.11,1747.49,1743.73,1747.05,6785.6975
1686740400000,1747.05,1750.03,1744.88,1745.96,6687.4737
1686744000000,1745.96,1749.3,1743.42,1745.84,8670.9068
1686747600000,1745.84,1746.05,1737.38,1741.0,10084.3543
1686751200000,1741.01,1743.51,1738.85,1741.72,5943.2802
1686754800000,1741.72,1744.22,1737.41,1741.05,5274.7404
1686758400000,1741.04,1742.98,1738.15,1738.48,6399.4269
1686762000000,1738.49,1745.0,1731.43,1743.46,14902.0972
1686765600000,1743.45,1747.31,1720.01,1733.74,43336.329
1686769200000,1733.75,1739.5,1726.89,1728.33,14344.8495
1686772800000,1728.34,1728.98,1630.43,1638.43,172022.2926
1686776400000,1638.44,1656.0,1631.28,1654.53,35891.0486
1686780000000,1654.53,1655.69,1647.01,1649.99,16464.4882
1686783600000,1649.98,1653.58,1645.81,1650.95,14530.3966
1686787200000,1650.95,1655.9,1649.12,1655.69,11074.3291
1686790800000,1655.69,1656.59,1643.73,1649.26,14355.2006
1686794400000,1649.26,1653.67,1649.08,1650.35,9769.4534
1686798000000,1650.35,1654.0,1648.74,1652.0,7634.9191
1686801600000,1652.0,1653.51,1645.62,1650.55,10467.4655
1686805200000,1650.55,1651.53,1642.67,1647.5,20368.0755
1686808800000,1647.5,1648.76,1634.56,1637.07,21041.6789
1686812400000,1637.06,1643.55,1632.04,1639.95,16826.4839
1686816000000,1639.96,1644.53,1639.07,1640.04,13296.7851
1686819600000,1640.03,1640.93,1626.01,1636.96,30911.5941
1686823200000,1636.97,1641.8,1633.6,1636.16,14628.4361
1686826800000,1636.17,1645.16,1631.32,1643.05,17744.6906
1686830400000,1643.05,1644.25,1635.91,1641.0,10502.1244
1686834000000,1641.01,1652.14,1638.55,1647.98,21134.6916
1686837600000,1647.98,1648.92,1642.7,1644.14,9951.3758
1686841200000,1644.15,1646.61,1641.35,1642.42,13213.8541
1686844800000,1642.42,1643.66,1638.88,1641.43,11127.7059
1686848400000,1641.43,1651.58,1633.79,1650.19,15897.6049
1686852000000,1650.19,1669.32,1647.34,1669.21,24078.9999
1686855600000,1669.2,1672.37,1663.12,1668.97,18798.1657
1686859200000,1668.97,1671.41,1654.32,1670.55,20023.1593
1686862800000,1670.55,1680.91,1666.39,1666.8,20268.3913
1686866400000,1666.81,1668.78,1664.28,1665.5,8620.9373
1686870000000,1665.51,1667.76,1662.52,1666.96,9038.6475
1686873600000,1666.96,1666.96,1660.69,1662.25,8064.1858
1686877200000,1662.26,1666.58,1660.0,1663.17,5233.9676
1686880800000,1663.16,1666.0,1661.82,1665.87,6261.5776
1686884400000,1665.88,1669.54,1665.05,1667.11,5430.6312
1686888000000,1667.1,1674.19,1666.76,1668.02,9498.8821
1686891600000,1668.01,1673.77,1667.97,1672.91,8212.4604
1686895200000,1672.91,1675.0,1671.57,1671.57,6317.635
1686898800000,1671.57,1673.39,1670.22,1671.08,10813.0846
1686902400000,1671.08,1677.13,1670.33,1670.54,8595.9917
1686906000000,1670.54,1673.0,1670.06,1670.5,5840.2289
1686909600000,1670.5,1671.72,1668.23,1670.98,5856.0835
1686913200000,1670.99,1671.88,1662.97,1664.42,14172.5037
1686916800000,1664.43,1669.5,1663.98,1667.37,8721.544
1686920400000,1667.37,1673.7,1662.63,1663.29,10767.6716
1686924000000,1663.3,1677.34,1649.86,1671.37,30727.7368
1686927600000,1671.36,1688.0,1664.64,1682.31,32585.073
1686931200000,1682.32,1689.55,1677.56,1686.34,20926.4484
1686934800000,1686.33,1703.24,1684.87,1698.47,31157.526
1686938400000,1698.46,1729.5,1694.81,1717.51,45752.2213
1686942000000,1717.5,1722.34,1713.23,1722.19,10658.189
1686945600000,1722.18,1729.0,1718.87,1727.66,11559.8687
1686949200000,1727.67,1728.34,1715.93,1717.13,7345.8482
1686952800000,1717.12,1720.43,1717.12,1720.22,4236.6239
1686956400000,1720.21,1720.44,1716.0,1717.92,2998.6074
1686960000000,1717.91,1719.64,1715.46,1716.64,5464.6581
1686963600000,1716.64,1718.81,1714.26,1715.55,5102.3484
1686967200000,1715.55,1721.71,1714.73,1720.95,4189.2145
1686970800000,1720.95,1721.88,1718.11,1718.74,4554.1619
1686974400000,1718.75,1727.27,1717.53,1727.01,5750.1485
1686978000000,1727.02,1770.0,1725.04,1759.33,50246.7002
1686981600000,1759.33,1762.35,1745.84,1747.72,27728.6652
1686985200000,1747.72,1749.94,1742.01,1744.63,10226.8225
1686988800000,1744.62,1747.45,1741.69,1744.3,5091.9114
1686992400000,1744.29,1746.39,1743.08,1743.18,4261.0543
1686996000000,1743.17,1746.03,1742.86,1744.07,3026.6319
1686999600000,1744.08,1745.2,1734.1,1738.41,11820.9005
1687003200000,1738.4,1741.09,1730.13,1739.64,9977.3495
1687006800000,1739.64,1742.22,1738.79,1739.81,3561.8251
1687010400000,1739.81,1739.87,1733.02,1735.0,5487.4081
1687014000000,1734.99,1736.3,1717.92,1727.88,18176.1584
1687017600000,1727.88,1732.47,1724.62,1730.08,4347.8567
1687021200000,1730.07,1731.0,1721.65,1723.93,9611.0236
1687024800000,1723.94,1731.74,1722.79,1730.58,5660.586
1687028400000,1730.58,1730.58,1726.73,1728.39,2701.764
1687032000000,1728.39,1729.77,1723.09,1728.65,6328.3236
1687035600000,1728.65,1729.85,1727.5,1728.36,2915.5187
1687039200000,1728.37,1732.67,1728.36,1730.53,2442.7326
1687042800000,1730.52,1731.77,1727.26,1727.76,2241.1579
1687046400000,1727.75,1728.3,1720.47,1725.06,8314.1435
1687050000000,1725.06,1728.35,1724.12,1728.35,2217.4342
